period_type,period_start,period_label,reporter_country,reporter_iso,partner_country,partner_iso,flow,commodity_group,analysis_bucket,hs6,hs_description,export_value_usd,export_quantity_ton,export_unit_value_usd_per_ton,export_value_usd_yoy_pct,export_quantity_ton_yoy_pct,export_unit_value_yoy_pct,export_value_usd_mom_pct,export_quantity_ton_mom_pct,export_unit_value_mom_pct,market_share_by_value_pct,market_share_by_quantity_pct,unit_value_rank_by_period,value_rank_by_period,quantity_rank_by_period,data_quality_flag,unit_value_flag,confidence_score,notes,source_name,source_url,fetched_at
A,2022-01-01,2022,Vietnam,VNM,Finland,FIN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1480524.799,604.037,2451.049851,-49.633776,-61.27397,30.057803,,,,0.05245,0.044648,15,49,49,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Lithuania,LTU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1331099,585.82,2272.197945,62.094351,30.837573,23.889757,,,,0.047156,0.043301,22,50,51,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Chile,CHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1260434.855,632.26,1993.538821,198.572825,176.530791,7.970915,,,,0.044653,0.046734,54,51,48,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Kuwait,KWT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1196319.5,516.76,2315.038896,66.750693,40.164913,18.967501,,,,0.042381,0.038196,20,52,52,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Cambodia,KHM,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1107135.554,326.621,3389.664333,146.066373,69.97346,44.767526,,,,0.039222,0.024142,4,53,54,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Venezuela,VEN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,755821.6,342.4,2207.422897,-12.531691,-25.35521,17.179389,,,,0.026776,0.025309,24,54,53,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Latvia,LVA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,638656.8,326.4,1956.669118,216.911003,177.55102,14.18117,,,,0.022625,0.024126,61,55,55,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Brazil,BRA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,574500,300,1915,1827.852349,1472.454208,22.601494,,,,0.020352,0.022175,64,56,56,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Argentina,ARG,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,513261.28,248.8,2062.947267,13.458982,-7.380522,22.50013,,,,0.018183,0.01839,42,57,57,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Norway,NOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,398732.328,194.4,2051.092222,-6.412525,-10,3.986084,,,,0.014126,0.014369,45,58,58,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Singapore,SGP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,277651.709,112,2479.033116,-8.534868,-21.810642,16.979003,,,,0.009836,0.008279,14,59,59,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Costa Rica,CRI,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,186672.39,76.8,2430.630078,,,,,,,0.006613,0.005677,16,60,60,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Myanmar,MMR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,166140.299,38.348,4332.437128,34.679231,-33.937431,103.866173,,,,0.005886,0.002835,1,61,63,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Kazakhstan,KAZ,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,113940,38.4,2967.1875,564.566929,326.666667,55.757874,,,,0.004036,0.002838,6,62,61,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Iraq,IRQ,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,96000,38.4,2500,,,,,,,0.003401,0.002838,13,63,61,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Qatar,QAT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,67400,25.2,2674.603175,,,,,,,0.002388,0.001863,9,64,64,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Switzerland,CHE,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,53386.5,19.792,2697.377728,,,,,,,0.001891,0.001463,8,65,65,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Panama,PAN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,44650,19,2350,-25.583333,-1.041667,-24.8,,,,0.001582,0.001404,18,66,67,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Senegal,SEN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,43875,19.5,2250,-78.319201,-83.072917,28.083491,,,,0.001554,0.001441,23,67,66,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2022-01-01,2022,Vietnam,VNM,Bangladesh,BGD,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,16100,4,4025,39.17704,25.786164,10.645747,,,,0.00057,0.000296,2,68,68,ok,low_volume,0.55,"Low volume market; export unit value may be noisy. Do not use as a strong pricing signal without verification. Export unit value is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Germany,DEU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,440611665.078,155843.388342,2827.272108,-2.968261,-29.188711,37.028629,,,,14.795781,15.054718,44,1,1,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Italy,ITA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,318124614.973,115835.034321,2746.359224,9.388766,-16.243,30.602537,,,,10.682655,11.189847,49,2,2,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,USA,USA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,247811857.319,84899.023293,2918.901157,-2.640227,-27.932292,35.094865,,,,8.321546,8.20138,33,3,3,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Japan,JPN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,233694701.733,76540.680167,3053.209107,13.141933,-20.107848,41.618332,,,,7.84749,7.393951,22,4,4,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Russian Federation,RUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,192279575.614,68949.045637,2788.719899,-2.046838,-27.730685,35.539077,,,,6.456766,6.660587,48,5,5,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Spain,ESP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,160427747.482,55762.888606,2876.962645,-0.376742,-29.965837,42.249515,,,,5.387179,5.386783,37,6,6,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Algeria,DZA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,160171544.473,53461.904998,2995.99396,88.484609,25.810686,49.816056,,,,5.378576,5.164504,25,7,7,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Belgium,BEL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,138717432.068,49351.138529,2810.825367,-45.185891,-59.103616,34.031677,,,,4.658145,4.767398,46,8,8,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Netherlands,NLD,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,107551088.779,38337.065693,2805.407426,68.349792,31.394997,28.124964,,,,3.611576,3.703421,47,9,9,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Philippines,PHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,79074884.812,23722.354773,3333.348884,9.035787,-32.861786,62.404956,,,,2.655342,2.291617,10,10,13,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Rep. of Korea,KOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,74619443.776,24951.736881,2990.551084,12.577075,-19.4517,39.76344,,,,2.505728,2.410377,27,11,11,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Thailand,THA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,72064798.244,22298.074634,3231.884341,16.934679,-20.139611,46.42388,,,,2.419943,2.154029,12,12,15,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,United Kingdom,GBR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,71042752.429,24866.981816,2856.910941,-11.061627,-37.770495,42.919943,,,,2.385622,2.40219,42,13,12,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Mexico,MEX,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,65831366.102,25152.606625,2617.278085,6.666713,-18.891784,31.511602,,,,2.210624,2.429782,55,14,10,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,India,IND,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,59960430.883,22632.322169,2649.327384,7.695365,-22.584522,39.113479,,,,2.013477,2.186318,54,15,14,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Indonesia,IDN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,59202443.293,20113.312686,2943.445678,402.59633,238.340817,48.547354,,,,1.988024,1.942978,32,16,16,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,China,CHN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,48804138.879,16479.499941,2961.506056,17.172422,-25.809344,57.934205,,,,1.638848,1.591946,29,17,17,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,France,FRA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,47149558.302,16475.43533,2861.809558,-8.993126,-25.473214,22.112973,,,,1.583287,1.591553,39,18,18,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Egypt,EGY,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,45789791.192,16004.989251,2860.969818,28.471032,-1.554285,30.499365,,,,1.537626,1.546107,40,19,19,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Malaysia,MYS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,41295639.691,13427.433296,3075.467871,-0.264605,-34.765337,52.887117,,,,1.386711,1.297111,20,20,20,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Portugal,PRT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,34474635.686,11654.095557,2958.156257,50.947417,6.782625,41.35953,,,,1.157662,1.125804,30,21,22,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Australia,AUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,28012401.338,8715.929617,3213.931568,-27.552544,-53.27351,55.045789,,,,0.940659,0.841973,13,22,24,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Ecuador,ECU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,26454549.153,11790.767957,2243.666337,-28.19968,-37.485225,14.85336,,,,0.888346,1.139007,64,23,21,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
A,2023-01-01,2023,Vietnam,VNM,Poland,POL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,26057711.978,9103.540001,2862.371339,33.877052,-7.834186,45.256736,,,,0.87502,0.879416,38,24,23,ok,ok,0.85,"Export unit value is calculated as total export value USD divided by total quantity tons. It is an average proxy, not a transaction, contract, FOB invoice, or exact selling price.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z
