period_type,period_start,period_label,reporter_country,reporter_iso,partner_country,partner_iso,flow,commodity_group,analysis_bucket,hs6,hs_description,export_value_usd,export_quantity_ton,export_unit_value_usd_per_ton,tracked_reporter_share_by_value_pct,tracked_reporter_share_by_quantity_pct,rank_by_value_in_partner_market,rank_by_unit_value_in_partner_market,data_quality_flag,unit_value_flag,confidence_score,notes,source_name,source_url,fetched_at
A,2020-01-01,2020,Vietnam,VNM,Kuwait,KWT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1562847.893,906.318755,1724.390988,73.772485,77.760976,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Latvia,LVA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,5144234,2153.16,2389.155474,88.721267,86.007785,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Latvia,LVA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,200133.8,68.76,2910.613729,3.451656,2.746612,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Latvia,LVA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,453829.4,281.527789,1612.023458,7.827078,11.245603,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Lebanon,LBN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,31652587,19957.926785,1585.965684,99.898532,99.90389,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Lebanon,LBN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,32149.82,19.2,1674.469792,0.101468,0.09611,2,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Liberia,LBR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,3130,0.587,5332.197615,100,100,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Libya,LBY,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,7015666,3908.355,1795.043183,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Lithuania,LTU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2994580,1216.482,2461.672265,64.620521,55.026257,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Lithuania,LTU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1639520.7,994.248038,1649.005718,35.379479,44.973743,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Malaysia,MYS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,20173530,8685.6,2322.640923,15.861309,11.019654,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Malaysia,MYS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,55410338.1,36103.831605,1534.749517,43.566024,45.805899,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Malaysia,MYS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,51603176.258,34029.743388,1516.413911,40.572667,43.174448,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Malta,MLT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,49008,19.788,2476.652517,20.96251,14.385229,2,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Malta,MLT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,184780.8,117.76977,1569.000262,79.03749,85.614771,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Marshall Isds,MHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2824,0.723,3905.947441,100,100,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Mexico,MEX,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,79767579,60120.914,1326.785867,95.992626,97.019526,1,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Mexico,MEX,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,723906,162,4468.555556,0.871151,0.261426,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Mexico,MEX,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2606125.718,1684.935561,1546.721298,3.136222,2.719048,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Montenegro,MNE,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,11282377,7105.91,1587.745553,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Morocco,MAR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,4803715,2885.605,1664.716758,18.285132,17.656516,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Morocco,MAR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,15549154.81,9603.7,1619.079606,59.187181,58.763373,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Morocco,MAR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,5918282.961,3853.698252,1535.741144,22.527687,23.580111,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Myanmar,MMR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,294735.185,154.022803,1913.581491,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
